Date,Open,High,Low,Close,Adj Close,Volume
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,21491.601563,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,21278.816406,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,21638.917969,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,21066.031250,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,21262.447266,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,21246.082031,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,21442.500000,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,21229.712891,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,21720.763672,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,21949.919922,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,22080.865234,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,22293.660156,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,22097.232422,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,21949.919922,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,22015.388672,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,22080.865234,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,22179.074219,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,21786.238281,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,21393.392578,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,21802.603516,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,22326.388672,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,22653.753906,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,23193.912109,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,23521.275391,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,22981.121094,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,23177.544922,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,23128.439453,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,23144.804688,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,23013.859375,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,23406.703125,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,23406.703125,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,23815.906250,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,23799.539063,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,24225.117188,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,24405.169922,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,24159.648438,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,24388.798828,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,25092.638672,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,24798.005859,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,24601.593750,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,24798.005859,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,24601.593750,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,23603.119141,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,24126.904297,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,24061.429688,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,24612.585938,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,25040.339844,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,25928.765625,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,25385.837891,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,25089.703125,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,25007.437500,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,24678.396484,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,24678.396484,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,25171.957031,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,25221.318359,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,25533.906250,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,24875.822266,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,24546.775391,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,24168.375000,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,24349.349609,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,23921.587891,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,24349.349609,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,24234.185547,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,23905.134766,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,23312.857422,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,22572.500000,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,23181.232422,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,23691.261719,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,23822.873047,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,23707.707031,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,23641.898438,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,23608.994141,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,23477.378906,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,23362.212891,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,24053.207031,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,24151.919922,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,24464.511719,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,24513.871094,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,24645.490234,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,24513.871094,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,24546.775391,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,25418.744141,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,25501.007813,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,25171.957031,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,25171.957031,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,25122.601563,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,25122.601563,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,25402.291016,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,25320.033203,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,25501.007813,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,25665.527344,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,25007.437500,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,24661.941406,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24810.011719,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,24579.677734,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,25122.601563,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,25007.437500,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,24349.349609,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23773.515625,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,24267.087891,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,24020.302734,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23970.945313,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23938.037109,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,24596.126953,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24826.460938,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24744.199219,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24842.914063,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,25122.601563,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24875.822266,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,25089.703125,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,25023.888672,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24777.107422,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24760.654297,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,25007.437500,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,25139.054688,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,25023.888672,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,25336.486328,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24958.080078,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,25056.798828,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,25139.054688,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24974.535156,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,24398.707031,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,24267.087891,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24727.755859,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,24398.707031,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,24448.062500,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,24579.677734,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,24448.062500,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,24365.800781,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,25007.437500,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,25139.054688,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,25254.216797,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24908.722656,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,24563.236328,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,24480.964844,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24925.175781,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,24283.542969,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,24299.992188,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,24678.396484,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,24678.396484,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,24810.011719,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,24629.033203,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,24546.775391,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,24826.460938,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,24415.152344,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,24448.062500,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,24497.417969,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,24415.152344,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24875.822266,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,25402.291016,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,25303.576172,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,25204.863281,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,25336.486328,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,25023.888672,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,23477.378906,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,23444.474609,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22852.189453,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22786.380859,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,22325.718750,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,22523.148438,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,22473.792969,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22819.291016,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,22523.148438,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21865.056641,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21799.246094,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,21601.814453,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,21338.583984,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20746.302734,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,22038.316406,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,22087.689453,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21824.351563,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,21972.478516,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,21412.882813,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,21676.220703,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20853.281250,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,20178.470703,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,20359.523438,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,20540.566406,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,21593.925781,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,21593.925781,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,21610.382813,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,21363.507813,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,21725.601563,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,21264.753906,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,20952.037109,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,20952.037109,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,21511.632813,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,21643.308594,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,21643.308594,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,21445.800781,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,21116.625000,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,21231.835938,9425350
2013-07-31,25600.000000,25800.000000,25580.000000,25600.000000,21067.246094,12735500
2013-08-01,25700.000000,25760.000000,25480.000000,25600.000000,21067.246094,9058900
2013-08-02,25860.000000,26000.000000,25640.000000,25720.000000,21165.994141,11241350
2013-08-05,25660.000000,25660.000000,25480.000000,25480.000000,20968.494141,8079850
2013-08-06,24900.000000,25440.000000,24900.000000,25080.000000,20639.318359,14493700
2013-08-07,24740.000000,24800.000000,24440.000000,24440.000000,20112.640625,15778100
2013-08-08,24260.000000,24700.000000,24260.000000,24340.000000,20030.347656,17910800
2013-08-09,24580.000000,24820.000000,24400.000000,24600.000000,20244.318359,12080200
2013-08-12,24600.000000,24960.000000,24500.000000,24640.000000,20277.226563,10140600
2013-08-13,24880.000000,25800.000000,24840.000000,25800.000000,21231.835938,20929450
2013-08-14,25780.000000,26000.000000,25700.000000,26000.000000,21396.423828,13005100
2013-08-16,25720.000000,26020.000000,25640.000000,25900.000000,21314.126953,11416600
2013-08-19,25720.000000,25920.000000,25600.000000,25720.000000,21165.994141,6499850
2013-08-20,25920.000000,26100.000000,25380.000000,25380.000000,20886.197266,14230950
2013-08-21,25300.000000,25640.000000,25120.000000,25120.000000,20672.234375,12346050
2013-08-22,25000.000000,25340.000000,24900.000000,25100.000000,20655.781250,11984850
2013-08-23,25600.000000,26000.000000,25420.000000,25900.000000,21314.126953,17203400
2013-08-26,26020.000000,26100.000000,25920.000000,26000.000000,21396.423828,11519650
2013-08-27,26140.000000,26180.000000,25900.000000,26080.000000,21462.259766,9130800
2013-08-28,25680.000000,26200.000000,25680.000000,26180.000000,21544.550781,9492550
2013-08-29,26340.000000,26960.000000,26280.000000,26880.000000,22120.607422,16315000
2013-08-30,27200.000000,27360.000000,27020.000000,27360.000000,22515.619141,17135800
2013-09-02,27360.000000,27420.000000,27000.000000,27020.000000,22235.822266,10081600
2013-09-03,27280.000000,27280.000000,26520.000000,26740.000000,22005.396484,11798500
2013-09-04,26600.000000,27080.000000,26420.000000,26800.000000,22054.771484,10920050
2013-09-05,27400.000000,27420.000000,27160.000000,27300.000000,22466.242188,15100100
2013-09-06,27400.000000,27500.000000,27160.000000,27380.000000,22532.082031,11937950
2013-09-09,27420.000000,27500.000000,27260.000000,27460.000000,22597.912109,9291550
2013-09-10,27380.000000,27920.000000,27360.000000,27920.000000,22976.468750,14717650
2013-09-11,27960.000000,28040.000000,27700.000000,28040.000000,23075.220703,13353000
2013-09-12,28100.000000,28480.000000,27900.000000,28200.000000,23206.890625,21805400
2013-09-13,28180.000000,28200.000000,27920.000000,28120.000000,23141.054688,12281500
2013-09-16,28460.000000,28500.000000,28220.000000,28500.000000,23453.773438,11710700
2013-09-17,28400.000000,28400.000000,27620.000000,27720.000000,22811.882813,17181350
2013-09-23,27300.000000,27620.000000,27060.000000,27200.000000,22383.945313,24362900
2013-09-24,26840.000000,27580.000000,26760.000000,27460.000000,22597.912109,15138900
2013-09-25,27340.000000,27480.000000,27020.000000,27280.000000,22449.787109,11176450
2013-09-26,27280.000000,27440.000000,27120.000000,27440.000000,22581.455078,10374700
2013-09-27,27500.000000,27540.000000,27260.000000,27320.000000,22482.707031,11613250
2013-09-30,27320.000000,27640.000000,27200.000000,27340.000000,22499.164063,11650900
2013-10-01,27600.000000,27660.000000,27200.000000,27640.000000,22746.044922,9773150
2013-10-02,27960.000000,28500.000000,27800.000000,28360.000000,23338.556641,17586350
2013-10-04,28760.000000,28840.000000,28280.000000,28360.000000,23338.556641,15753700
2013-10-07,28740.000000,28740.000000,28500.000000,28720.000000,23634.820313,10228250
2013-10-08,28340.000000,28660.000000,28340.000000,28600.000000,23536.070313,10546000
2013-10-10,28420.000000,28640.000000,28420.000000,28600.000000,23536.070313,13819000
2013-10-11,28800.000000,28940.000000,28720.000000,28860.000000,23750.033203,11254150
2013-10-14,28960.000000,28980.000000,28760.000000,28760.000000,23667.734375,7373700
2013-10-15,29000.000000,29140.000000,28900.000000,29140.000000,23980.455078,10023650
2013-10-16,29380.000000,29380.000000,28900.000000,29000.000000,23865.244141,8010600
2013-10-17,29200.000000,29360.000000,29080.000000,29260.000000,24079.207031,9099350
2013-10-18,29440.000000,29500.000000,29260.000000,29440.000000,24227.333984,7852150
2013-10-21,29500.000000,29780.000000,29080.000000,29280.000000,24095.666016,7126050
2013-10-22,29200.000000,29200.000000,28680.000000,29100.000000,23947.531250,12353250
2013-10-23,29280.000000,29280.000000,28720.000000,28840.000000,23733.572266,8598450
2013-10-24,28620.000000,28980.000000,28580.000000,28980.000000,23848.781250,8915650
2013-10-25,29000.000000,29040.000000,28660.000000,28980.000000,23848.781250,6735300
2013-10-28,29300.000000,29700.000000,29160.000000,29640.000000,24391.919922,11307700
2013-10-29,29800.000000,29800.000000,29560.000000,29800.000000,24523.595703,10334900
2013-10-30,29700.000000,30000.000000,29680.000000,30000.000000,24688.185547,10588400
2013-10-31,29960.000000,30040.000000,29300.000000,29300.000000,24112.123047,12647050
2013-11-01,29800.000000,30000.000000,29360.000000,30000.000000,24688.185547,11357700
2013-11-04,29840.000000,30040.000000,29780.000000,29980.000000,24671.724609,10887800
2013-11-05,30040.000000,30040.000000,29440.000000,29700.000000,24441.298828,8009300
2013-11-06,29960.000000,29960.000000,28980.000000,29020.000000,23881.699219,12218400
2013-11-07,29020.000000,29080.000000,28500.000000,28740.000000,23651.277344,13006800
2013-11-08,28220.000000,28560.000000,28140.000000,28200.000000,23206.890625,13681350
2013-11-11,28500.000000,28680.000000,28180.000000,28560.000000,23503.144531,8563850
2013-11-12,28800.000000,29320.000000,28720.000000,29120.000000,23963.996094,9784900
2013-11-13,28900.000000,28980.000000,28380.000000,28380.000000,23355.015625,9995200
2013-11-14,29100.000000,29100.000000,28480.000000,28480.000000,23437.314453,10132150
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,24062.748047,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,24260.251953,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,24507.134766,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,24194.417969,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,23700.658203,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,23865.244141,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,24112.123047,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,24342.546875,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,24194.417969,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,24589.429688,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,24589.429688,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,24145.041016,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,24046.287109,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,23568.980469,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,23700.658203,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,23503.144531,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,23931.072266,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,23700.658203,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,23371.480469,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,23206.890625,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,22877.714844,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,23042.302734,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,22960.007813,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,23058.757813,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,23486.689453,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,23486.689453,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,23585.441406,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,23289.179688,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,23173.970703,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,23203.890625,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,22804.968750,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,21757.802734,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,21541.722656,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,21724.556641,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,21674.693359,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,21458.615234,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,21192.662109,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,21142.802734,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,21525.097656,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,21824.287109,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,21591.587891,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,21624.830078,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,21475.234375,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,21874.156250,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,22007.128906,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,22073.617188,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,21591.587891,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,21724.556641,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,21475.234375,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,21325.636719,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,21275.775391,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,21142.802734,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,20760.503906,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,20561.044922,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,20926.714844,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,21192.662109,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,21225.906250,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,21791.046875,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,21724.556641,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,21574.966797,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,21624.830078,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,21358.880859,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,21525.097656,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,21441.990234,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,21375.501953,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,22106.857422,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,22073.617188,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,22173.345703,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,22306.316406,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,22289.703125,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,22422.671875,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,22023.753906,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,21857.535156,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,22106.857422,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,22040.376953,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,22256.453125,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,21940.642578,8657600
